,time,img_sim,orientation.x,orientation.y,orientation.z,orientation.w,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z
0,200.274,1.0,-9.197102105106828e-05,0.0006666292122110274,-0.7075595470832702,-0.7066534047532667,0.0003831928228028133,-0.00032855685683898835,-0.00031731554493307943,0.0,-0.012474058799999271,9.80665
1,200.363,1.0,-9.395531302872037e-05,0.0006657286553527668,-0.7075568718584158,-0.7066560839954901,0.00037463512353133437,-0.0003203419274650494,-0.000316230215365072,0.0,-0.0098066499999988,9.80665
2,200.466,1.0,-9.73434322793253e-05,0.0006665832281858067,-0.7075535003504015,-0.706659458495716,0.00037255912413820634,-0.0003362713644746684,-0.00027834470430389215,0.0,-0.0098066499999988,9.80665
3,200.557,0.9979123173277662,-0.00010033681919005301,0.0006673382391353855,-0.7075505216394375,-0.7066624398502845,0.00037072498875204526,-0.00035034494474529837,-0.00024487303919159794,0.0,-0.0098066499999988,9.80665
4,200.656,0.9979123173277662,-0.00010270656505948927,0.000666983025277343,-0.7075473926112779,-0.7066655727892532,0.0003689285560976715,-0.0003483876565005639,-0.00024863107409328036,0.0,-0.0098066499999988,9.80665
5,200.755,1.0,-0.0001045913444022211,0.0006659843586242873,-0.7075443245856596,-0.7066686452915866,0.00036724092171061816,-0.0003369868726003936,-0.00027435831585898533,0.0,-0.0098066499999988,9.80665
6,200.862,1.0,-0.00010654158105150724,0.0006651170207039271,-0.7075408858688299,-0.7066720887926026,0.0003670417191460717,-0.00032782242051325667,-0.00029454554896801927,0.0007845319999992865,-0.010591181999998086,9.80665
7,200.97,1.0,-0.00010812872425850558,0.0006651725231421206,-0.707536875974065,-0.7066761032779256,0.00037397461757063776,-0.00033243628102354653,-0.00028146915137767955,0.005021004799999447,-0.014827654799998247,9.80665
8,201.072,1.0,-0.0001096276928428929,0.0006652249421115256,-0.7075330888512316,-0.7066798947362863,0.0003805223549716168,-0.00033679381594993137,-0.00026911922032013655,0.009022117999999598,-0.0188287679999984,9.80665
9,201.163,1.0,-0.00011179560044014853,0.0006651827618776577,-0.7075298404138158,-0.7066831467620641,0.0003867005436932819,-0.0003354378831347511,-0.00028161788730123537,0.006999101008064489,-0.0196132999999988,9.80665
10,201.262,1.0,-0.00011440863180165053,0.0006651096155698671,-0.7075263463213256,-0.7066866446726896,0.00039352501616738095,-0.00033235584381937765,-0.000302422140638583,0.0030843495967744286,-0.0196132999999988,9.80665
11,201.358,1.0,-0.00011681399924083153,0.0006649496712910977,-0.7075229390531658,-0.7066900557508968,0.00039991188007759384,-0.00033163031355841504,-0.00031289690943152825,0.0,-0.0196132999999988,9.80665
12,201.453,1.0,-0.0001186433585992853,0.0006644096815037247,-0.7075194855561453,-0.7066935134797433,0.00040524247157168507,-0.0003406170134588451,-0.0002816711424662558,0.0,-0.0196132999999988,9.80665
13,201.554,1.0,-0.00012058825644353614,0.0006638355870982019,-0.7075158139435235,-0.7066971895914642,0.00041090973200224516,-0.00035017129440561814,-0.0002484732217979134,0.0,-0.0196132999999988,9.80665
14,201.657,1.0,-0.00012273150352385618,0.0006626605302687225,-0.7075123306190844,-0.7067006776605883,0.00042922511410183376,-0.00034719566996413393,-0.000254482721823613,0.0,-0.0196132999999988,9.80665
15,201.762,1.0,-0.0001250077122190071,0.0006611257086498851,-0.7075089288128076,-0.706704084393115,0.000455060295678999,-0.0003368934079359085,-0.0002833913131181001,0.0,-0.0196132999999988,9.80665
16,201.847,0.9979123173277662,-0.0001268080902372283,0.000659918019548616,-0.7075061615123928,-0.7067068556669088,0.0004736074688844393,-0.0003301651665242379,-0.0003066904336446884,0.0,-0.0196132999999988,9.80665
17,201.967,1.0,-0.0001283950608203395,0.0006589987907197634,-0.7075019507600706,-0.7067110717003247,0.0004463248769752681,-0.000357071592588909,-0.0003372550854692235,0.0,-0.0196132999999988,9.80665
18,202.065,0.9979123173277662,-0.00012969108679654673,0.0006582480871762006,-0.7074985119790076,-0.7067145147942808,0.00042404409358278263,-0.00037904517387505287,-0.00036221621779258903,0.0,-0.0196132999999988,9.80665
19,202.166,1.0,-0.00013062690301715818,0.0006579832589716434,-0.7074958029224583,-0.7067172269204754,0.0004121515229344381,-0.0003897870511282226,-0.00033435103367083526,0.0,-0.016710531599999433,9.80665
20,202.264,1.0,-0.0001313933528585409,0.0006579064458855572,-0.707493469943362,-0.7067195623911546,0.00040453137736767554,-0.00039599539269693184,-0.0002883410523645593,0.0,-0.012866324799998916,9.80665
21,202.358,0.9979123173277662,-0.00013244816819100457,0.0006578453877924066,-0.7074912581107422,-0.7067217765055962,0.00040315866842865686,-0.0003972125065047315,-0.00025361684593371936,0.0,-0.0098066499999988,9.80665
22,202.469,0.9979123173277662,-0.00013553385598427683,0.0006578459348345258,-0.7074887954945281,-0.7067242411942155,0.0004357115335296784,-0.0003713757352670699,-0.00026677022641524446,0.0,-0.0098066499999988,9.80665
23,202.564,1.0,-0.00013817475995149203,0.0006578464030237269,-0.7074866878500206,-0.7067263506124032,0.0004635720937512756,-0.00034926318330690735,-0.00027802762412465867,0.0,-0.0098066499999988,9.80665
24,202.658,1.0,-0.00014033639493229614,0.0006577835786444445,-0.707484391749367,-0.7067286488012019,0.0004488809854701319,-0.00033788862095522545,-0.00028981697577259345,0.0,-0.012385291035854604,9.80665
25,202.767,1.0,-0.00014262087520634505,0.0006576795953332943,-0.7074816256263634,-0.7067314175094477,0.000411056925494417,-0.0003298669168771991,-0.00030380759116418023,0.0,-0.016643955776891206,9.80665
26,202.86,0.9979123173277662,-0.00014460961999677335,0.0006576535677542489,-0.707479032788161,-0.7067340127167733,0.0003835317890541276,-0.00032479532626850316,-0.00032069943094885096,0.0,-0.018943769678712766,9.80665
27,202.959,0.9979123173277662,-0.00014691513292260384,0.0006579242136407116,-0.7074751650021044,-0.7067378838022611,0.0003768207690487782,-0.00032783243756079274,-0.00036226146705785366,0.0,-0.015044740160641258,9.80665
28,203.05,1.0,-0.00014903434177362018,0.0006581729891525107,-0.7074716097644159,-0.70674144207276,0.00037065205369032455,-0.00033062412571835246,-0.00040046495479441915,0.0,-0.011460783734938465,9.80665
29,203.159,1.0,-0.00015163731128141957,0.0006589984768541605,-0.7074682033034216,-0.7067448507179056,0.00038656486847239127,-0.0003383205305919571,-0.0003830054128518334,0.0,-0.0098066499999988,9.80665
30,203.257,1.0,-0.0001540139913601105,0.0006600379617347165,-0.7074656208102575,-0.7067474343583902,0.00041400474294212074,-0.00034769332872322127,-0.0003316769315384308,0.0,-0.0098066499999988,9.80665
31,203.375,1.0,-0.00015657959810172508,0.0006610525507274197,-0.7074620909485755,-0.7067509662809166,0.00044422934923610247,-0.0003471005927359493,-0.0003024490761887837,0.0,-0.0098066499999988,9.80665
32,203.466,1.0,-0.00015799398537669757,0.000661383367717203,-0.7074585679207439,-0.7067544921924495,0.0004621743187688628,-0.00032401185070416876,-0.0003419751557660653,0.0,-0.0098066499999988,9.80665
33,203.558,1.0,-0.0001594239153689771,0.0006617178200585223,-0.7074550061783207,-0.7067580568502628,0.00048031648576901133,-0.0003006693862324846,-0.00038193558786616386,0.0,-0.0098066499999988,9.80665
34,203.66,1.0,-0.00016132150901304064,0.0006624256616691925,-0.7074517460663853,-0.7067613190668184,0.00046742687025107916,-0.0002914104263763877,-0.00036614230438136296,0.0,-0.012474058799998158,9.80665
35,203.754,1.0,-0.00016321414545462226,0.0006632332870793939,-0.7074490590268658,-0.7067640075262813,0.0004403405913617526,-0.0002905362306628379,-0.0003238958439324151,0.0,-0.016161359199997925,9.80665
