,time,img_sim,orientation.x,orientation.y,orientation.z,orientation.w,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z
0,118.261,0.9837067209775967,-0.0007269614955352593,0.000569408622429424,-0.7066650893848646,-0.7075475946639599,0.0005515502386737439,-0.0004541478326038171,-0.0005337991666939755,0.0,-0.0098066499999988,9.80665
1,118.386,0.9938900203665988,-0.0007300812035012411,0.0005694841625785265,-0.706660098081539,-0.7075525764178376,0.0005452937634014734,-0.0004831898212245835,-0.0005048936018795088,0.0,-0.0098066499999988,9.80665
2,118.474,0.9918533604887984,-0.0007321131940908846,0.0005694669341921234,-0.7066566065024714,-0.7075560614950864,0.000538798637480576,-0.0005101262976090054,-0.00047876755566706494,0.0,-0.0098066499999988,9.80665
3,118.575,0.9959266802443992,-0.0007343205334950174,0.0005694856694385188,-0.7066525371315708,-0.7075601233805128,0.0005299484212882821,-0.000528336106333882,-0.00046460290392860693,0.0,-0.0098066499999988,9.80665
4,118.649,0.9959266802443992,-0.0007357405797482112,0.000569560233382234,-0.706649457678238,-0.7075631973128504,0.0005212593250907963,-0.0005216047945432371,-0.00047921916097402455,0.0,-0.0098066499999988,9.80665
5,118.772,0.9837067209775967,-0.0007381009268987902,0.0005696841707481387,-0.706644339127428,-0.7075683066868713,0.0005068166381679476,-0.0005104162627831103,-0.0005035137503873555,0.0,-0.0098066499999988,9.80665
6,118.91,0.9877800407331976,-0.000744809211980804,0.0005664544266118213,-0.7066379165117926,-0.7075747163434241,0.0005231515997909446,-0.0005254614928948771,-0.0005147295551322604,0.0,-0.0098066499999988,9.80665
7,118.976,0.9918533604887984,-0.000748366047304624,0.000564620583231391,-0.7066347864664653,-0.707577839962318,0.0005337571715045556,-0.0005350261154413907,-0.0005187166027309172,0.0,-0.0098066499999988,9.80665
8,119.084,0.9674134419551935,-0.0007533563355996265,0.00056257953663092,-0.7066300871638986,-0.707582529349839,0.0005484593147411949,-0.0005334869888611121,-0.0005185810197144739,0.0,-0.0098066499999988,9.80665
9,119.181,0.9898167006109979,-0.0007565710855498881,0.000562211828525277,-0.7066265117259997,-0.7075860968000985,0.0005576141518540681,-0.0005058575423900038,-0.0005082906528841702,0.0,-0.0098066499999988,9.80665
10,119.264,0.9938900203665988,-0.0007593218509712459,0.0005618971916926133,-0.7066234523306841,-0.7075891493606298,0.0005654476722702383,-0.00048221585107967297,-0.0004994854936376214,0.0,-0.0098066499999988,9.80665
11,119.381,0.9918533604887984,-0.0007630073621143083,0.0005619440062717929,-0.706619674678035,-0.7075929178251479,0.0005806570008862769,-0.00048608748917467945,-0.0005278740182984631,0.0,-0.0098066499999988,9.80665
12,119.474,0.9898167006109979,-0.0007658842247355117,0.0005621156166442925,-0.7066168185656034,-0.7075957667565609,0.0005938885873183618,-0.0004993606498464953,-0.0005616224487312161,0.0,-0.0098066499999988,9.80665
13,119.541,0.9837067209775967,-0.0007679568031830449,0.000562239249923405,-0.7066147609362172,-0.707597819212525,0.0006034210205543787,-0.0005089230344165117,-0.0005859358340967445,0.0,-0.0098066499999988,9.80665
14,119.676,0.9898167006109979,-0.0007694202856327302,0.0005632943382870403,-0.7066096875594586,-0.707602883043938,0.0005684864823706434,-0.0005281196846626707,-0.0005180632341653082,0.0,-0.0098066499999988,9.80665
15,119.77,0.9898167006109979,-0.0007703963762417207,0.00056404174691769,-0.7066061403098727,-0.7076064236610409,0.0005433049052953723,-0.0005414851200766861,-0.00046895445883274117,0.0,-0.0098066499999988,9.80665
16,119.875,0.9877800407331976,-0.0007733633212303833,0.0005649673783922707,-0.7066026221548688,-0.7076099328300126,0.000545343910102766,-0.0005685412883851312,-0.0004621466025301957,0.0,-0.0098066499999988,9.80665
17,119.98,0.9877800407331976,-0.0007768863050369822,0.0005659199017577652,-0.7065992356141635,-0.7076133099173061,0.0005563213925927406,-0.0005991905507913605,-0.0004695750990014273,0.0,-0.0098066499999988,9.80665
18,120.077,0.9939024390243902,-0.0007800532973316895,0.0005665938559091263,-0.7065960723819801,-0.7076164645912199,0.0005620728933203771,-0.0006066616884073681,-0.00047947063595131284,0.0,-0.0098066499999988,9.80665
