,time,img_sim,orientation.x,orientation.y,orientation.z,orientation.w,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z
0,151.293,0.939297124600639,-0.00043765037731479745,0.0005984179118870828,-0.7071789627918819,-0.7070342035051839,0.00048261705806533755,-0.0004290820294580276,-0.00036715326474650656,0.0,-0.013960054705881384,9.80665
1,151.346,0.9935691318327974,-0.00043865126869511355,0.0005988934902875117,-0.7071780408910742,-0.7070351245711549,0.0004926623639595867,-0.0004444304667641513,-0.0003532908204029869,0.0,-0.0159982996078421,9.80665
2,151.454,0.9967845659163987,-0.0004407879663234257,0.000599901366378803,-0.7071759872829818,-0.7070371764102702,0.0005060065653635092,-0.00046974431446692995,-0.0003384824560367027,0.0,-0.0196132999999988,9.80665
3,151.565,0.9936102236421726,-0.00044365439689639116,0.0006012048030566889,-0.7071726688687229,-0.707040492538536,0.00047054998201944223,-0.00045461732145259446,-0.0004160068990466576,0.0,-0.0196132999999988,9.80665
4,151.657,0.987220447284345,-0.0004460301771911019,0.0006022851289518738,-0.7071699184713192,-0.7070432410412427,0.0004411625435721007,-0.00044207963354881807,-0.00048026139235222065,0.0,-0.0196132999999988,9.80665
5,151.774,1.0,-0.0004484497607653177,0.0006023996918837195,-0.7071675239091156,-0.7070456343985845,0.00044339213485363724,-0.0004298161116894345,-0.00046771025273483667,0.0,-0.016200585799999227,9.80665
6,151.867,0.9936102236421726,-0.0004502080728641118,0.000602145580339155,-0.7071659229264248,-0.707047234753765,0.00045601923833600886,-0.0004210771631915143,-0.00043189596151933904,0.0,-0.012552511999999648,9.80665
7,151.971,0.9936102236421726,-0.0004519838322285571,0.0006022088243414305,-0.7071639843247787,-0.7070491724912111,0.00046960845682769914,-0.0004210726916789993,-0.00039817501441575745,0.0,-0.011140354399998479,9.80665
8,152.056,0.9968152866242038,-0.0004531145788408631,0.000602845101232053,-0.707162150422501,-0.7070510054137881,0.00047982082446105774,-0.0004375057708239183,-0.0003812651301268488,0.0,-0.01447461539999879,9.80665
9,152.164,0.9904458598726115,-0.00045455129218355744,0.0006036535471636672,-0.7071598202878422,-0.7070533343036506,0.0004927965386304975,-0.0004583854478551028,-0.00035977963008918353,0.0,-0.01871108819999784,9.80665
10,152.258,0.9936305732484076,-0.0004579697604539578,0.0006018634373918232,-0.707157509573039,-0.7070556446474542,0.0004912621621042491,-0.0004634820602368564,-0.0003779687713831656,0.0,-0.0196132999999988,9.80665
11,152.36,0.9968152866242038,-0.0004624412415396083,0.0005990443889564809,-0.707154902851813,-0.7070582512165364,0.0004850879684090613,-0.000464415883878246,-0.00041067307023331576,0.0,-0.0196132999999988,9.80665
12,152.454,0.9485530546623794,-0.0004660066415812291,0.0005972241952428704,-0.7071524550246256,-0.7070606986006295,0.0004811902663204817,-0.0004605240575037908,-0.0004354152599116787,0.0,-0.0196132999999988,9.80665
13,152.544,0.9967845659163987,-0.0004670118367706887,0.0005988543148310926,-0.7071499138046239,-0.7070632380828871,0.0004852307836990803,-0.0004361882074736061,-0.00043569929117802527,0.0,-0.0196132999999988,9.80665
14,152.623,0.9903846153846154,-0.0004678941747703251,0.000600285197580754,-0.7071476831781779,-0.7070654671839799,0.0004887774600647381,-0.0004148267391137837,-0.00043594860751181827,0.0,-0.0196132999999988,9.80665
15,152.726,0.9935691318327974,-0.0004692618466808448,0.0006017521385782077,-0.7071451846869881,-0.7070679638151499,0.0004769270014949191,-0.0003917686883360167,-0.000422855615615849,0.0,-0.0196132999999988,9.80665
16,152.86,0.9967845659163987,-0.0004715050288164751,0.0006028095183049015,-0.7071428091026534,-0.707070337254486,0.00042633782560005717,-0.0003720034910365937,-0.00037717546336352755,0.0,-0.0196132999999988,9.80665
17,152.968,0.9903846153846154,-0.0004735250015032229,0.0006030831063274947,-0.707140814031426,-0.7070723309433361,0.00041261181584558267,-0.0003686438663862588,-0.0003522374383173873,0.0,-0.0196132999999988,9.80665
18,153.04,0.9903846153846154,-0.0004752227614266258,0.0006023073393648529,-0.7071393508134073,-0.7070737938134244,0.0004482492373790494,-0.00038721984019502494,-0.0003552823825739315,0.0,-0.0196132999999988,9.80665
19,153.16,0.9968051118210862,-0.00047805236129896397,0.0006010143944271168,-0.7071369121167093,-0.7070762319302382,0.0005076449399348273,-0.00041817979654296843,-0.0003603572896681719,0.0,-0.0196132999999988,9.80665
20,153.261,0.9936102236421726,-0.00048152663751303967,0.0006003650960109619,-0.7071355169466279,-0.7070776254016357,0.0005125518026761729,-0.0004450349500402765,-0.0003722424921579635,0.0,-0.016710531599999433,9.80665
21,153.36,0.9904153354632588,-0.0004853229078919213,0.0005998856339202692,-0.7071343845159643,-0.7070787557342888,0.0005012374802026895,-0.00047164342529140463,-0.00038661535014398416,0.0,-0.012827098199998728,9.80665
22,153.48,0.9968152866242038,-0.0004893055842672497,0.0005992995578720275,-0.7071326881895587,-0.7070804499504759,0.0004927857893053441,-0.0004902892671525489,-0.00039936697040684436,0.0,-0.011493393799997935,9.80665
23,153.551,0.9904458598726115,-0.0004910063176665555,0.0005989475942137527,-0.7071313415886972,-0.7070817957613673,0.0004933609515428541,-0.00048690497968346,-0.0004019638048484912,0.0,-0.014278482399997855,9.80665
24,153.676,0.9936305732484076,-0.0004940005666089954,0.0005983279398858042,-0.7071289708125326,-0.7070841651467394,0.0004943735611159353,-0.0004809467270970357,-0.00040653569647110905,0.0,-0.019181807399997856,9.80665
25,153.741,0.9968152866242038,-0.000497313609372795,0.000596598775814743,-0.7071276281822875,-0.7070855069629869,0.000500112107023597,-0.00047769924625754354,-0.000416475337930024,0.0,-0.0196132999999988,9.80665
26,153.88,0.9485530546623794,-0.0005051633740228703,0.0005922881425899656,-0.707124709177287,-0.7070884241877371,0.000514654174447058,-0.0004706896445713946,-0.00044102509319781963,0.0,-0.0196132999999988,9.80665
27,153.946,0.9967845659163987,-0.0005083982710270064,0.0005906461692053206,-0.7071234074396237,-0.7070897250832174,0.0005189964019227798,-0.0004656032361090218,-0.00045016028359532497,0.0,-0.0196132999999988,9.80665
28,154.08,0.9903846153846154,-0.0005086354326590911,0.0005925176482688443,-0.7071218480427207,-0.7070912828102948,0.0004948605250101535,-0.0004326694980263709,-0.0004362842049449681,0.0,-0.0196132999999988,9.80665
29,154.156,0.9935897435897436,-0.0005087699422414675,0.0005935790841556189,-0.7071209636086564,-0.7070921662972939,0.0004811715201940398,-0.00041399066150188597,-0.0004284141901880508,0.0,-0.0196132999999988,9.80665
30,154.261,0.9967948717948718,-0.0005101785729310792,0.0005943376674988258,-0.7071188829509685,-0.7070942453704155,0.0004844598045880595,-0.00042630536704364757,-0.0004297283151561752,0.0,-0.0196132999999988,9.80665
31,154.36,0.9903846153846154,-0.0005119896908898859,0.0005947733066058276,-0.7071165820014129,-0.7070965447168891,0.0004963290449083467,-0.0004529734313732946,-0.00043578104480574255,0.0,-0.0196132999999988,9.80665
32,154.455,0.9903846153846154,-0.000513731878981384,0.0005956189738523729,-0.7071143008488169,-0.7070988239573767,0.0005048299451399748,-0.00047129584148144333,-0.000444324017852086,0.0,-0.0196132999999988,9.80665
33,154.56,0.9968051118210862,-0.0005156789907630228,0.0005987222577154075,-0.7071114085111008,-0.7071017122861045,0.0004995761006270126,-0.00045468859621379716,-0.0004676349798168798,0.0,-0.0196132999999988,9.80665
34,154.68,0.9904153354632588,-0.0005179042613706102,0.0006022688678445902,-0.7071081029822823,-0.7071050132332222,0.0004935717068979122,-0.00043570888733648465,-0.0004942760792052192,0.0,-0.0196132999999988,9.80665
35,154.76,0.9968152866242038,-0.0005182524708567491,0.0006047979870376942,-0.7071064776945191,-0.7071066360974807,0.0004819949849043074,-0.00041898887336720236,-0.00045021589472891207,0.0,-0.0196132999999988,9.80665
36,154.895,0.9968152866242038,-0.0005186563650292697,0.0006090925286308701,-0.7071038286149492,-0.7071092811894855,0.00046123371273279213,-0.0003901157681830231,-0.0003658607774414132,0.0,-0.0196132999999988,9.80665
37,154.959,0.9904458598726115,-0.0005194875679137071,0.0006103054735750786,-0.7071024565297669,-0.7071106516083471,0.00045029591838174844,-0.0003916840991201626,-0.00034594193290746775,0.0,-0.0196132999999988,9.80665
38,155.078,0.9936305732484076,-0.0005233039353427421,0.0006096394269912469,-0.7070994927423044,-0.7071136130929172,0.00042607005038972036,-0.0004487558217517194,-0.0003801542691920069,0.0,-0.0196132999999988,9.80665
39,155.171,0.9968152866242038,-0.0005262864745940044,0.0006091189031904371,-0.7070971765050439,-0.7071159275304383,0.00040713722918586865,-0.0004933580923797378,-0.0004068916412463076,0.0,-0.0196132999999988,9.80665
40,155.286,0.9485530546623794,-0.0005275526326170592,0.0006116203119963585,-0.7070947564463808,-0.7071183444029673,0.0004285837789631961,-0.000479967412687246,-0.00040763640842137074,0.0,-0.015706268127489136,9.80665
41,155.36,0.9935691318327974,-0.0005281336090628398,0.0006135334815470311,-0.7070932420570947,-0.7071198566493218,0.00044671394961952977,-0.00046473481289790026,-0.00040499630140185163,0.0,-0.012815064541831341,9.80665
42,155.466,0.9935691318327974,-0.000528586084561326,0.0006162762283436382,-0.7070909197400312,-0.7071221761538701,0.0004739043276058499,-0.0004486626125872136,-0.0004037836426869032,0.0,-0.010944221399998656,9.80665
43,155.534,0.9935897435897436,-0.0005282295440386212,0.0006180395769518427,-0.7070891692474117,-0.7071239252801401,0.0004934254871914106,-0.00044814191386103653,-0.0004073817329481233,0.0,-0.013611630199998014,9.80665
44,155.665,0.9967948717948718,-0.0005275426792081163,0.0006214366161823551,-0.7070857969748653,-0.7071272949204546,0.0005310324269812497,-0.0004471388030797245,-0.0004143133480101813,0.0,-0.018750314799998023,9.80665
45,155.731,0.9839228295819936,-0.0005278853353268354,0.0006226147361341781,-0.7070842843536821,-0.7071288061569244,0.0005320587744936367,-0.00044931287039071235,-0.0004313827222213086,0.0,-0.0196132999999988,9.80665
46,155.854,1.0,-0.0005291656743747659,0.0006243133236820537,-0.707081639056039,-0.7071314488194069,0.0005172727159224449,-0.00045586130279116346,-0.0004758452267851685,0.0,-0.0196132999999988,9.80665
47,155.945,0.9936102236421726,-0.000529883888125811,0.0006255459460140082,-0.7070795941440445,-0.7071334919627786,0.000507542092353105,-0.00045933538349345553,-0.0005029370361007817,0.0,-0.01929948719999953,9.80665
48,156.065,0.987220447284345,-0.0005276975650038945,0.0006268422606916639,-0.7070756960378312,-0.7071373902126181,0.0005112465023994441,-0.0004451636807061749,-0.00045926687354222445,0.0,-0.014592295199999352,9.80665
49,156.188,0.9968152866242038,-0.0005254762208446052,0.0006281777942472791,-0.7070717057782688,-0.7071413805985077,0.0005148221775889442,-0.00043080892716534317,-0.00041484595579095236,0.0,-0.009845876599997872,9.80665
50,156.248,0.9936305732484076,-0.0005255612817241626,0.0006292346122472206,-0.7070700746835517,-0.7071430105116719,0.0005033936761319678,-0.00043399758473969887,-0.00041347080678679095,0.0,-0.01219947259999796,9.80665
51,156.4,0.9904458598726115,-0.0005257767692857082,0.0006319118845137392,-0.7070659425769347,-0.7071471396250212,0.0004744414724409592,-0.00044207551726140054,-0.0004099870959762485,0.0,-0.01816191579999856,9.80665
52,156.479,0.9968051118210862,-0.0005272008715407669,0.000632049960448334,-0.7070639120598756,-0.707149168714534,0.00046050424035638544,-0.00044243832398205995,-0.0004114197292365134,0.0,-0.0196132999999988,9.80665
53,156.556,1.0,-0.0005297155596250969,0.0006311083082007127,-0.7070620334884617,-0.7071510460045913,0.0004478732040151954,-0.00043949851510114975,-0.00041560090589337043,0.0,-0.0196132999999988,9.80665
54,156.656,0.9485530546623794,-0.0005329813883060448,0.000629885383203802,-0.7070595937853267,-0.7071534840436268,0.00043146926071494917,-0.00043568058148957814,-0.00042103100544773004,0.0,-0.0196132999999988,9.80665
