,time,img_sim,orientation.x,orientation.y,orientation.z,orientation.w,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z
0,112.215,0.9939759036144579,-0.00026992346380161613,0.0004687683002649195,-0.7078554017531442,-0.7063571600648374,0.0003372078400570911,-0.00027776937175076426,-0.00023931732343044233,0.0,-0.0098066499999988,9.80665
1,112.295,0.9698795180722891,-0.00026608970208238307,0.00047019918546247413,-0.7078525152875317,-0.7063600531209195,0.0003194722469197575,-0.00028776662831660416,-0.00023286917130462754,0.0,-0.0098066499999988,9.80665
2,112.397,0.9779559118236473,-0.00026005200775248863,0.0004738379191699285,-0.7078490726987416,-0.7063635027542301,0.00025139473180751877,-0.0003179039630340429,-0.00019383054110221347,0.0,-0.0098066499999988,9.80665
3,112.5,0.9819639278557114,-0.00025395512034092916,0.00047751232673725957,-0.7078455963590811,-0.7063669862074752,0.00018264979007653892,-0.0003483367618173361,-0.00015440917923115188,0.0,-0.0098066499999988,9.80665
4,112.606,0.9839679358717435,-0.0002514018372869506,0.0004802877345921331,-0.7078414792416872,-0.7063711109043802,0.0002505297453608329,-0.00031955870264209957,-0.00016669479617848924,0.0,-0.0098066499999988,9.80665
5,112.701,0.982,-0.0002491135175687622,0.0004827751284243311,-0.7078377893723247,-0.7063748075667007,0.0003113655543420422,-0.00029376704583410356,-0.00017770549061242412,0.0,-0.0098066499999988,9.80665
6,112.792,0.972,-0.0002469902088882072,0.00048508457247094315,-0.7078343672795517,-0.7063782359006261,0.00034909607855087356,-0.0002826220077412404,-0.00019869206295129813,0.0,-0.0098066499999988,9.80665
7,112.895,0.966,-0.0002446775708376982,0.0004876018740561542,-0.7078306423654888,-0.7063819675278761,0.0003646737355571898,-0.00028791431204482613,-0.0002362315706023736,0.0,-0.0098066499999988,9.80665
8,112.992,0.992,-0.00024249964956683014,0.0004899725367140718,-0.7078271344367111,-0.7063854817787816,0.00037934395623304303,-0.00029289832677732995,-0.00027158431081746905,0.0,-0.0098066499999988,9.80665
9,113.099,0.962,-0.00023919282164581795,0.0004915483492146006,-0.707822890761819,-0.7063897340813384,0.0003779779156075274,-0.0003125400255091984,-0.0002985993262528103,0.0,-0.0098066499999988,9.80665
10,113.19,0.9859719438877755,-0.00023630983694795005,0.000492807356602075,-0.7078192524360665,-0.706393379873804,0.00037544552013782953,-0.00033034934242906727,-0.00032063884308550374,0.0,-0.0098066499999988,9.80665
11,113.301,0.9819639278557114,-0.00023509464369791564,0.0004924515485950848,-0.7078145982768286,-0.7063980440525899,0.0003547639525018577,-0.0003287346349153885,-0.00032871373766382375,0.0,-0.0098066499999988,9.80665
12,113.394,0.9899799599198397,-0.00023634499365246498,0.0004902889835476238,-0.7078104857381663,-0.7064021658847609,0.00032009527329860104,-0.000304377544180387,-0.0003169398374030782,0.0,-0.0098066499999988,9.80665
13,113.495,0.9318637274549099,-0.00023770290059235187,0.0004879403913993062,-0.7078060194327374,-0.7064066422831403,0.0002824443421208725,-0.0002779252198337737,-0.000304153128517753,0.0,-0.0098066499999988,9.80665
14,113.596,0.972,-0.00023609450512389186,0.0004885836436425804,-0.7078026021429784,-0.7064100663965529,0.00031212605587002917,-0.00027861132887581683,-0.00031493450025656887,0.0,-0.0098066499999988,9.80665
15,113.703,0.966,-0.00023426097302244083,0.0004893958131263551,-0.7077990276740898,-0.7064136479516355,0.0003465125904246005,-0.00028052378934715326,-0.0003273859645603637,0.0,-0.0098066499999988,9.80665
16,113.794,0.982,-0.00023287209328382147,0.0004904955019368113,-0.7077958260215754,-0.7064168555619541,0.00035678653884679113,-0.00027845323784276866,-0.00030748693435453053,0.0,-0.0098066499999988,9.80665
17,113.895,0.974,-0.00023153270363860645,0.0004922008903045093,-0.7077920808527334,-0.7064206072617706,0.0003456985356751834,-0.0002717720781220126,-0.0002492550056194909,0.0,-0.0098066499999988,9.80665
18,113.994,0.9859719438877755,-0.00023021983656062336,0.0004938725086055203,-0.7077884098456506,-0.7064242846705016,0.00033483009692281487,-0.00026522321859374643,-0.0001921761843841524,0.0,-0.0098066499999988,9.80665
19,114.098,0.9819639278557114,-0.0002285741847331084,0.000495248308608045,-0.7077846098924232,-0.7064280914827681,0.0003309708083534533,-0.00025012781966451703,-0.0002012631495991547,0.0,-0.0098066499999988,9.80665
