,time,img_sim,orientation.x,orientation.y,orientation.z,orientation.w,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z
0,86.573,0.9959016393442623,-0.00044076070216395047,0.00035704221443683777,-0.707860423692321,-0.7063521067569173,0.0003707764505522846,-0.00031693492948883816,-0.00021854816317528543,0.0,-0.0098066499999988,9.80665
1,86.695,0.9815573770491803,-0.00042741979282894394,0.00035905567985408145,-0.7078572712531137,-0.7063552730178154,0.0003299575440287471,-0.000311836929073403,-0.0002621127319662054,0.0,-0.0098066499999988,9.80665
2,86.774,0.9938398357289527,-0.0004187810072759471,0.0003603594812308214,-0.7078552299195288,-0.7063573233015117,0.00030352562914874885,-0.0003085357648699652,-0.000290322575691476,0.0,-0.0098066499999988,9.80665
3,86.903,0.9958932238193019,-0.000410986262085293,0.0003570696195835408,-0.7078520902179554,-0.7063604758821725,0.0003071356540642295,-0.00029559534419220355,-0.0002781226951582539,0.0,-0.0098066499999988,9.80665
4,86.986,0.9876796714579056,-0.00040662957391116364,0.0003543875005188736,-0.7078500903011073,-0.7063624839044728,0.0003143383241750195,-0.0002864816027092359,-0.00026419406895436716,0.0,-0.0098066499999988,9.80665
5,87.08,0.9672131147540983,-0.00040046441092642267,0.00035327412753649877,-0.7078477194558621,-0.706364863801934,0.00031156604193555577,-0.0002801702389135527,-0.0002513765991689546,0.0,-0.008361048207170376,9.80665
6,87.188,0.9918032786885246,-0.0003912020375642332,0.00035540074738283094,-0.7078448081016903,-0.706367785330935,0.00028903579927954895,-0.0002800169101947793,-0.00024188419400929527,0.0,-0.0041414537848593,9.80665
7,87.282,0.9836065573770492,-0.00038314034223047656,0.00035725169428611986,-0.7078422741452814,-0.7063703281432138,0.00026942614363450795,-0.00027988345742103207,-0.00023362228581477778,0.0,-0.0004688438247000305,9.80665
8,87.373,0.9938398357289527,-0.0003774163720626263,0.00035851762210731514,-0.7078390427051343,-0.7063735687000681,0.0002939919142817429,-0.00028765397709719587,-0.00023735250099973562,0.0,-0.00311134678714758,9.80665
9,87.476,0.9958932238193019,-0.0003712952807978007,0.00035986005986550875,-0.7078352513190067,-0.7063773704985447,0.00032928457867492384,-0.00029780737315603757,-0.0002435910765382731,0.0,-0.007167912851404235,9.80665
10,87.596,0.9856262833675564,-0.00036458759926305816,0.0003617012607360787,-0.7078308203108978,-0.7063818131900064,0.00034925035623249625,-0.0003057242510193545,-0.00024479794794590113,0.0,-0.0098066499999988,9.80665
