,time,img_sim,orientation.x,orientation.y,orientation.z,orientation.w,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,ground_truth
504,263.76,1.0,-0.6206109014519245,0.6294474598287253,0.32698087931089087,0.33424767346626466,0.0010039877681992902,-0.000905859753256665,-0.0003518819739110766,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
505,263.86,1.0,-0.6205899907925894,0.6294666210781709,0.3269702208040236,0.33426084122588057,0.0009792193840257723,-0.0009132345009129525,-0.0003514287457801399,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
506,263.976,1.0,-0.6205655697458431,0.6294886856859125,0.32695813030564475,0.3342764542591847,0.000961111888289449,-0.0009349245892372051,-0.00036234180815518304,-8.083464688600001,-6.785470631064991e-16,-5.54075725,0.0
507,264.073,1.0,-0.6205450614183163,0.6295070501705977,0.3269481650307435,0.3342896893510617,0.0009516008021309965,-0.000960023615043612,-0.00037752984277904125,-8.0872696688,-6.785470631064991e-16,-5.54075725,0.0
508,264.159,1.0,-0.6205268767753461,0.6295233518667437,0.32693930934743065,0.3343014097301808,0.0009452510044450042,-0.00097934244224898,-0.0003890344643045198,-8.090328713453815,-6.785470631064991e-16,-5.54075725,0.0
509,264.266,1.0,-0.620504200631874,0.6295441387628025,0.32692776858681105,0.3343156394176777,0.0009904719316905675,-0.0009285467080715647,-0.00035332995663249923,-8.086114610843373,-6.785470631064991e-16,-5.54075725,0.0
510,264.358,1.0,-0.6204847033870194,0.629562011608012,0.32691784568982973,0.3343278742891704,0.0010293534766119697,-0.0008848718712087589,-0.0003226307537743264,-8.082491270281125,-6.785470631064991e-16,-5.54075725,0.0
511,264.464,1.0,-0.6204618744020047,0.6295842915941168,0.3269061522868707,0.33433972008767365,0.0010290706179575946,-0.000887803602787443,-0.0003056993046627039,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
512,264.559,1.0,-0.6204411638279079,0.6296054189029918,0.32689549335896245,0.3343487899953721,0.000997841535358716,-0.0009270214236367573,-0.00030319471249868783,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
513,264.66,1.0,-0.6204191841413684,0.6296277874253756,0.3268841834204843,0.33435851379350956,0.0009653838549274857,-0.0009641550260130055,-0.0003008804819546661,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
514,264.752,1.0,-0.6203998437836162,0.6296465337277939,0.3268742692920351,0.3343687886796759,0.0009488262350205265,-0.0009182095334399308,-0.0003048682357184604,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
515,264.861,1.0,-0.6203769296641054,0.6296687440208765,0.3268625232050681,0.3343809621861121,0.0009292090549133687,-0.0008637741128913972,-0.00030959285702556437,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
516,264.964,1.0,-0.6203554490086558,0.6296891084876126,0.3268509286545628,0.3343937988483782,0.0009476388554159351,-0.0008595782780622843,-0.0003000386448881267,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
517,265.072,1.0,-0.6203330602075304,0.6297099741678629,0.3268383841601946,0.3344083012096925,0.0009958703048616327,-0.0008921212341870201,-0.0002790584574004552,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
518,265.154,1.0,-0.6203160613029722,0.6297258166287937,0.3268288596366929,0.3344193122618015,0.0010324904794407693,-0.0009168297749483908,-0.0002631290557894472,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
519,265.268,1.0,-0.6202922939840992,0.6297479818681369,0.32681683680175266,0.3344334057427394,0.001033947544172406,-0.0008836672031320733,-0.00029166987165807795,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
520,265.364,1.0,-0.6202722773742895,0.629766649443443,0.32680673063361926,0.3344452556730462,0.0010344308782368897,-0.0008547255867160947,-0.000316466446965925,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
521,265.46,1.0,-0.6202518301897988,0.629785633350381,0.3267967245762555,0.3344572061889507,0.0010256783923586917,-0.0008667464601339682,-0.0003220209002168312,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
522,265.557,1.0,-0.6202308316339323,0.6298050636049353,0.3267866929641421,0.33446936023756796,0.0010095764919967013,-0.000911084137322667,-0.0003125112206003496,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
523,265.664,1.0,-0.6202076790289888,0.6298265104034052,0.3267755482052814,0.3344827986060313,0.0009937894925190866,-0.0009550455862742251,-0.00030325362776746493,-8.080955288955824,-6.785470631064991e-16,-5.54075725,0.0
524,265.774,1.0,-0.6201840351700556,0.6298487556752415,0.32676293135138473,0.33449707380001287,0.0010065636008484186,-0.0009275849253578788,-0.00031183677983571295,-8.085287543975904,-6.785470631064991e-16,-5.54075725,0.0
525,265.867,1.0,-0.6201640453620483,0.6298675630414302,0.3267522643749085,0.3345091428276518,0.0010173635287995817,-0.0009043681847649664,-0.0003190934447661413,-8.088950268674699,-6.785470631064991e-16,-5.54075725,0.0
526,265.974,1.0,-0.6201417706527798,0.629888104731922,0.3267406510427516,0.33452310155137893,0.00100553779676557,-0.000885892648715528,-0.00031462924182415177,-8.0878188412,-6.785470631064991e-16,-5.54075725,0.0
527,266.06,1.0,-0.6201242015021355,0.6299041092439961,0.3267316209365704,0.3345343542954758,0.0009848538683727393,-0.0008748397724702959,-0.0003051346894353631,-8.0844453536,-6.785470631064991e-16,-5.54075725,0.0
528,266.151,1.0,-0.6201056108892445,0.6299210442509582,0.32672206582421587,0.3345462612688806,0.0009629673860035826,-0.0008631442871410394,-0.0002950881281867617,-8.080875733,-6.785470631064991e-16,-5.54075725,0.0
529,266.272,1.0,-0.620080455622507,0.6299454550950636,0.32670850398368184,0.3345601648074515,0.000988489166833457,-0.0008724761875346291,-0.00028891659900546134,-8.085229885599999,-6.785470631064991e-16,-5.54075725,0.0
530,266.361,1.0,-0.6200619391690616,0.6299634701905839,0.32669850158490515,0.33457033022576527,0.0010089931823313199,-0.0008801290439441786,-0.0002846050704829401,-8.088721052999999,-6.785470631064991e-16,-5.54075725,0.0
531,266.467,1.0,-0.6200394087769896,0.6299859067246374,0.3266861357450345,0.3345819125746085,0.0010115787102840867,-0.000886032827664166,-0.00028598254034295544,-8.0880934274,-6.785470631064991e-16,-5.54075725,0.0
532,266.571,1.0,-0.6200169581770829,0.6300086294935018,0.3266736754415593,0.3345928965611962,0.0009983115992508802,-0.0008895012480206794,-0.0002920477115549158,-8.084013860999999,-6.785470631064991e-16,-5.54075725,0.0
533,266.672,1.0,-0.6199953964657571,0.6300302074403467,0.3266617069520158,0.3346039074686235,0.0009916336071562537,-0.0008937986289332844,-0.00029894489000933824,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
534,266.758,1.0,-0.6199781284003844,0.6300463671255525,0.32665211479331796,0.3346148381261199,0.001014022201121562,-0.0009016601806617814,-0.00030937275211085404,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
535,266.865,1.0,-0.6199566437143973,0.6300664727804015,0.3266401803633102,0.3346284378976561,0.0010418777773342344,-0.0009114414136263143,-0.0003223469526325175,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
536,266.966,1.0,-0.6199364232851363,0.6300851090618546,0.3266288491218666,0.33464186851879785,0.0010592307434417335,-0.0009175407062284658,-0.0003288031923584645,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
537,267.06,1.0,-0.6199176436974237,0.6301022271663231,0.3266182594661136,0.3346547614840154,0.0010694576273672304,-0.0009211412728764124,-0.0003309756484813992,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
538,267.156,1.0,-0.6198984645440151,0.6301197094857804,0.326607444498536,0.33466792876764184,0.001079902104567739,-0.0009248184473253795,-0.00033319432707503484,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
539,267.258,1.0,-0.6198774019573812,0.6301384531012524,0.3265968137650616,0.3346820223784077,0.0010645028739236296,-0.0009120035744272174,-0.00031504741171374924,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
540,267.366,1.0,-0.6198550932166993,0.630158301050377,0.3265855667118268,0.33469694610879025,0.001047920032870024,-0.000898259583394974,-0.00029561807634308863,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
541,267.469,1.0,-0.6198337825915209,0.6301782793342569,0.32657495839984163,0.3347091476675448,0.0010245821927581343,-0.0008906604447569029,-0.000294495226937788,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
542,267.572,1.0,-0.6198124490218396,0.6301989514580212,0.3265644281494366,0.3347200059749194,0.0009962696486071083,-0.0008867040612322995,-0.0003048834447522619,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
543,267.664,1.0,-0.6197934325201019,0.6302173877886564,0.3265549444858458,0.3347297614678155,0.0009738638280352229,-0.0008825085361499425,-0.00031364672250641705,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
544,267.765,1.0,-0.6197731650745896,0.6302371856536733,0.3265433056552375,0.33474136524571657,0.0009946324479163978,-0.0008674908983876509,-0.00031515532855812175,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
545,267.86,1.0,-0.6197541016357414,0.6302558074078971,0.32653235824030885,0.33475227969027693,0.001014167288398697,-0.000853365397522125,-0.0003165743144483394,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
546,267.963,1.0,-0.6197332479490986,0.6302753669069101,0.3265212319673561,0.33476491335601094,0.0010378789389506083,-0.0008714511273428977,-0.000314646783284841,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
547,268.06,1.0,-0.6197134628918234,0.630293288750124,0.32651134111385993,0.3347774434832643,0.0010622104280628313,-0.0009148831120692283,-0.00031009201705455675,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
548,268.166,1.0,-0.6196917795989093,0.6303130030207837,0.3265005648117828,0.3347909757858425,0.001085934480652212,-0.0009574914616532611,-0.00030599647434428396,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
549,268.26,1.0,-0.6196719535822367,0.6303317239296616,0.3264913167932706,0.334801442950345,0.0010795901436358685,-0.0009488890501670532,-0.00031079280888661774,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
550,268.37,1.0,-0.6196487529244282,0.6303536313762209,0.32648049464394774,0.3348136917598692,0.0010721659194678054,-0.0009388223984278718,-0.00031640554079786045,-8.0806796,-6.785470631064991e-16,-5.54075725,0.0
551,268.464,1.0,-0.6196289848363007,0.6303723238038852,0.32647126333560084,0.33482408452644635,0.001063481889321423,-0.0009309650839505972,-0.0003118346323303506,-8.082897770833334,-6.785470631064991e-16,-5.54075725,0.0
552,268.561,1.0,-0.6196086246545708,0.6303915937205481,0.3264617486041587,0.3348347591423946,0.0010529534904182795,-0.0009233560995198794,-0.00030084329450296126,-8.086672552777777,-6.785470631064991e-16,-5.54075725,0.0
553,268.668,1.0,-0.6195861183733036,0.6304127783838416,0.3264512891241273,0.33484672070084576,0.0010412872603432406,-0.0009143416761386985,-0.0002912891613521512,-8.09048625,-6.785470631064991e-16,-5.54075725,0.0
554,268.758,1.0,-0.6195667563657382,0.6304299392608007,0.32644282253838336,0.3348584896500038,0.0010309943505731175,-0.0009010717180187294,-0.00030679433572902384,-8.09048625,-6.785470631064991e-16,-5.54075725,0.0
555,268.869,1.0,-0.6195428765564076,0.6304511043423837,0.32643238041596584,0.3348730046872987,0.0010182997618566236,-0.0008847054363374226,-0.0003259173841271801,-8.09048625,-6.785470631064991e-16,-5.54075725,0.0
556,268.963,1.0,-0.6195233888265416,0.6304684872989867,0.3264233713669261,0.33488511281124766,0.0010212252824567268,-0.0008928184024989622,-0.0003221851377747939,-8.088328787,-6.78811276122222e-16,-5.542914713000001,0.0
557,269.064,1.0,-0.6195030097322624,0.6304867528305379,0.3264135648266178,0.33489798249932096,0.001034788263030351,-0.0009182764282450095,-0.00030299301631748555,-8.0843669004,-6.792964672965496e-16,-5.546876599600001,0.0
558,269.155,1.0,-0.61948464837009,0.6305032098936187,0.32640472923089453,0.3349095779608523,0.0010470083742402437,-0.0009412138573825252,-0.00028570110490546433,-8.080797279800002,-6.797336197407453e-16,-5.550446220199999,0.0
559,269.274,1.0,-0.6194601813867257,0.6305260450074567,0.3263917994238182,0.3349244420072601,0.0010510641690343614,-0.0009181351093575388,-0.0002878628829494114,-8.085229885599999,-6.791907820902604e-16,-5.5460136144000005,0.0
560,269.364,1.0,-0.6194416680269335,0.6305433409694973,0.32638199367267096,0.334935677869847,0.0010538983419537532,-0.0008996424935758195,-0.00028998241480439796,-8.088760279599999,-6.787584335190776e-16,-5.542483220400002,0.0
561,269.467,1.0,-0.6194199859204782,0.6305642065032863,0.3263708977830259,0.3349473068020824,0.0010702039217576305,-0.0009123529475182181,-0.0002989324657246428,-8.088171880600001,-6.788304916142744e-16,-5.543071619399999,0.0
562,269.564,1.0,-0.6193992194854949,0.630584608940949,0.32636053692225286,0.33495739454537704,0.0010947333872318283,-0.0009481135401874802,-0.00031194334756583046,-8.0843669004,-6.792964672965496e-16,-5.546876599600001,0.0
563,269.66,1.0,-0.6193787071395604,0.6306047475310185,0.3263503052451606,0.33496738312006735,0.0011178224515169827,-0.0009824377615004762,-0.00032494356017559944,-8.0806796,-6.797384236137587e-16,-5.5504854468,0.0
564,269.76,1.0,-0.6193592985482083,0.6306231053126843,0.3263407424795511,0.33497802429288326,0.0010837345551699485,-0.000965919079259042,-0.00034453001897781596,-8.0806796,-6.792580363124444e-16,-5.546562786800001,0.0
565,269.862,1.0,-0.6193395017850291,0.6306418302499835,0.32633098845862935,0.3349888782891555,0.0010489649008959506,-0.0009490700233727681,-0.00036450820695608995,-8.0806796,-6.787680412651037e-16,-5.5425616736,0.0
